1888,825,1438,Amores Perros (Love's a Bitch)
2058,1445,1439,Mommie Dearest
224,465,1440,Abendland
2223,2797,1441,66 Scenes From America
787,1194,1442,Family Guy Presents: It's a Trap
1153,2,1443,C.S.A.: The Confederate States of America
1995,1187,1444,Luther
2946,2273,1445,"Children of Huang Shi, The"
1717,2222,1446,Coldblooded
600,724,1447,Tony
453,2495,1448,Juliet of the Spirits (Giulietta degli spiriti)
1668,727,1449,Puppet Master
1856,1454,1450,"Country Bears, The"
1012,1978,1451,Jimmy's Hall
1535,710,1452,"First Love, Last Rites"
18,1590,1453,Paper Clips
2139,696,1454,Toy Story Toons: Hawaiian Vacation
1502,921,1455,Jonah Hex
873,2249,1456,Watch Out for the Automobile (Beregis avtomobilya)
2984,424,1457,Reeker
2361,2582,1458,"Story of Marie and Julien, The (Histoire de Marie et Julien)"
660,2037,1459,Beauty Day
2982,1466,1460,Tsunami: Caught on Camera
2093,654,1461,Black Lightning (Chernaya Molniya)
626,803,1462,Tightrope
876,943,1463,Evil (Ondskan)
1907,1429,1464,Southland Tales
595,1811,1465,Husbands and Wives
1697,1056,1466,Man Of The Moment
2942,85,1467,In the Realm of the Senses (Ai no corrida)
887,2641,1468,By the Pricking of My Thumbs (Mon petit doigt m'a dit...)
2169,580,1469,Mighty Morphin Power Rangers: The Movie
1717,1560,1470,"Reef, The"
2475,1001,1471,"Furies, The"
1961,866,1472,"If It's Tuesday, This Must Be Belgium"
2728,1807,1473,Under the Sand
2237,560,1474,"Glass Menagerie, The"
346,2195,1475,Ex-Lady
2760,1002,1476,Repo Men
2520,2804,1477,"American Soldier, The (Der amerikanische Soldat)"
1808,2066,1478,"Young and the Dead, The"
1983,1992,1479,Campus Radio
2017,1851,1480,"Extremely Goofy Movie, An"
2633,1688,1481,Table No.21
1816,564,1482,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse)"
2479,2004,1483,Karlsson on the Roof
2933,80,1484,Two Friends
1538,2045,1485,Cry of the City
2365,2019,1486,My Kidnapper
873,395,1487,Day Watch (Dnevnoy dozor)
1494,1594,1488,Frequently Asked Questions About Time Travel
1233,2972,1489,Monterey Pop
1695,1001,1490,"Bling Ring, The"
1077,940,1491,9
1144,695,1492,The Adventures of André and Wally B.
1609,23,1493,"Specialist, The"
438,1815,1494,Saturday the 14th
2383,2681,1495,Frida
1272,924,1496,Children Underground
239,2676,1497,You and Me
292,1854,1498,Western
380,2382,1499,Blue Car
1287,958,1500,"Many Adventures of Winnie the Pooh, The"
2373,1504,1501,Full Speed (À toute vitesse)
2257,1554,1502,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai)
864,1635,1503,Scooby-Doo! and the Witch's Ghost
516,2021,1504,Live Free or Die
2959,2482,1505,Pure Country
2185,129,1506,Little Boy Blue
1449,546,1507,187 (One Eight Seven)
1113,2357,1508,For Keeps
1799,861,1509,Rosewater
2024,1674,1510,Two: The Story of Roman & Nyro
2643,2242,1511,"Virgin Queen, The"
2293,81,1512,Raspberry Boat Refugee
386,2981,1513,Sword of Desperation (Hisshiken torisashi)
1305,1119,1514,Listy do M.
2835,1780,1515,Martin
2050,1013,1516,Stash House
575,316,1517,"Third Part of the Night, The (Trzecia czesc nocy)"
2222,1300,1518,"Feast at Midnight, A"
1134,2510,1519,"World of Henry Orient, The"
2940,2977,1520,"Arrow, The"
2835,680,1521,Find Love
1406,688,1522,Bound for Glory
290,1461,1523,Asphalt Playground (La cité rose)
1825,2533,1524,Attack of the 50 Ft. Woman
849,485,1525,Mother
459,2150,1526,"Valley, The (Obscured by Clouds) (La vallée)"
2850,2819,1527,Saludos Amigos
245,265,1528,Finian's Rainbow
1995,2357,1529,From Prada to Nada
2198,587,1530,Vampires Suck
605,1392,1531,Heavy Metal Parking Lot
762,820,1532,Once Upon a Time... When We Were Colored
1807,1236,1533,"Adventurer: The Curse of the Midas Box, The"
2251,2976,1534,Madadayo (a.k.a. Not Yet)
1499,1319,1535,Happily Ever After (Ils se marièrent et eurent beaucoup d'enfants)
565,445,1536,Vares: The Path of the Righteous Men (Vares - Kaidan tien kulkijat)
833,1061,1537,Wholly Moses
2480,2924,1538,Torrente 3: El protector
1884,2554,1539,Weight of the Nation
1257,442,1540,Love Me No More (Deux jours à tuer)
2790,2461,1541,The Hunchback of Paris
2804,2254,1542,Tarzan and His Mate
1684,2560,1543,Kill by Inches
1224,2256,1544,Flight of the Conchords: A Texan Odyssey
69,1368,1545,SpaceCamp
93,522,1546,Hercules and the Lost Kingdom
1486,2848,1547,Muscle Shoals
2400,406,1548,"Legend of Sleepy Hollow, The"
446,1068,1549,Harsh Times
2031,543,1550,Fresh
351,204,1551,Curse of the Puppet Master (Puppet Master 6: The Curse)
1942,2389,1552,Miranda
1619,2316,1553,"Secret Agent, The"
2133,2451,1554,Friday the 13th Part V: A New Beginning
110,1654,1555,Acacia
2546,2553,1556,Road Trip: Beer Pong
765,2292,1557,"Revenant, The"
1578,1023,1558,Meek's Cutoff
1467,1920,1559,Kings of the Road (Im Lauf der Zeit)
2839,2939,1560,Intervista
519,1038,1561,Kansas Raiders
2395,784,1562,Infection (Kansen)
1722,194,1563,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night)
2556,670,1564,Ghost Dad
2130,2187,1565,Vacancy
1276,2800,1566,David Holzman's Diary
1513,1296,1567,Tales from the Script
2963,2037,1568,Guest House Paradiso
1239,2239,1569,I Know What I Saw
2629,57,1570,Rendezvous
2351,1926,1571,"Things I Like, Things I Don't Like (Foutaises)"
2022,1895,1572,"Common Wealth (Comunidad, La)"
920,1974,1573,Alien Outpost
229,618,1574,News from a Personal War (Notícias de uma Guerra Particular)
2381,420,1575,Outbreak
151,464,1576,Finding Neverland
77,2033,1577,"Thaw, The"
1637,355,1578,Failure to Launch
1018,22,1579,Powers of Ten
1360,2221,1580,Young Guns II
555,277,1581,Amer
1654,776,1582,Joe
1993,2300,1583,It Happened One Night
1045,617,1584,Happy New Year
1841,2838,1585,Stagecoach
1941,725,1586,Bachelor Apartment
1675,757,1587,Dr. Horrible's Sing-Along Blog
2909,2451,1588,Ladies They Talk About
103,917,1589,Al-risâlah
2616,733,1590,Spirit: Stallion of the Cimarron
967,1778,1591,Ghoulies
253,2470,1592,Beatdown
775,115,1593,Buffalo Soldiers
1693,1727,1594,Magic in the Water
2411,1794,1595,Alice in Wonderland
1441,129,1596,"Diary of a Chambermaid, The"
1344,421,1597,"People Under the Stairs, The"
334,217,1598,Now!
1177,872,1599,In the Beginning (À l'Origine)
457,2609,1600,Universal Soldier
1183,322,1601,"Phantom, The"
1362,817,1602,Ronja Robbersdaughter (Ronja Rövardotter)
2401,1196,1603,Bride & Prejudice
48,348,1604,Rio Bravo
360,26,1605,For Roseanna (Roseanna's Grave)
481,1875,1606,Mean Streets
563,1509,1607,Nighthawks
2633,2768,1608,Something to Talk About
1562,2805,1609,Camera Obscura
1227,1986,1610,Metroland
1270,1643,1611,When Worlds Collide
660,496,1612,Killer Pad
2352,2780,1613,"Polar Express, The"
1894,123,1614,Crime Zone
466,469,1615,Frownland
2323,1745,1616,Page Eight
729,2167,1617,"Center of the World, The"
865,1838,1618,"Lion King, The"
2032,750,1619,"Goodbye, Columbus"
2964,810,1620,Gloomy Sunday (Ein Lied von Liebe und Tod)
2673,491,1621,Critters 3
2285,2339,1622,"Wanderers, The"
2530,392,1623,"Injury to One, An"
2240,2706,1624,Save Me
779,637,1625,Exit Humanity
2765,1344,1626,Black Tar Heroin: The Dark End of the Street
644,1787,1627,Octopussy
2087,2101,1628,Blood on the Moon
938,173,1629,Super Size Me
1729,2204,1630,New Wave (Nouvelle vague)
641,1842,1631,Dark Circles 
2891,1413,1632,Soldier's Girl
2203,1167,1633,Cloak & Dagger
703,2565,1634,Message in a Bottle
601,253,1635,Peter Ibbetson
1488,1094,1636,Seoul Searching
203,1640,1637,Izo
2339,1315,1638,"Cold Light of Day, The"
432,691,1639,Star 80
2990,173,1640,From the Orient with Fury
132,790,1641,Child's Play 3
1164,1849,1642,We Live in Public
2021,1387,1643,Earth (Tierra)
293,1254,1644,Fox and His Friends (Faustrecht der Freiheit)
1121,703,1645,Cazuza - O Tempo Não Pára
815,1000,1646,Tis kakomoiras
800,1203,1647,Othello
842,295,1648,Cadence
1857,676,1649,Bongwater
1734,626,1650,Cowards Bend the Knee (a.k.a. The Blue Hands)
214,1898,1651,Dragonheart
770,1728,1652,Northern Soul
230,2581,1653,Takedown
2111,2893,1654,"Bolero (Uns et les autres, Les)"
1411,1368,1655,Murder à la Mod
2467,286,1656,Moloch (Molokh)
237,2466,1657,Porgy and Bess
2184,560,1658,The Open Road
2547,1994,1659,My Architect: A Son's Journey
2065,2689,1660,Three Kingdoms: Resurrection of the Dragon (Saam gwok dzi gin lung se gap)
485,1564,1661,"Shop Around the Corner, The"
127,642,1662,Children of the Revolution
346,2889,1663,No Looking Back
1655,1413,1664,Chicago Joe and the Showgirl
212,1062,1665,Irina Palm
1670,1338,1666,Café Lumière (Kôhî jikô)
2139,2750,1667,"Elephant in the Living Room, The"
2986,849,1668,Eyes Wide Open (Einayim Petukhoth)
1092,299,1669,"'burbs, The"
670,2797,1670,Woman in Love (Rubbeldiekatz)
2832,2026,1671,Women Aren't Funny
2995,2493,1672,"Love, etc."
1212,89,1673,Beowulf & Grendel
1953,2927,1674,Virtual JFK: Vietnam If Kennedy Had Lived
1310,1752,1675,Bewitched
1055,1977,1676,Macbeth
1490,2551,1677,"Man, The"
240,322,1678,See Heaven
2631,146,1679,"Last Days, The (Últimos días, Los)"
177,351,1680,Time to Kill (Tempo di uccidere)
1529,1555,1681,Downtown
2991,737,1682,Jean-Luc Cinema Godard
1720,579,1683,Fixed Bayonets!
2185,508,1684,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)"
1234,57,1685,Beer League
1186,1506,1686,Black Coffee
2107,2434,1687,If I Were King
610,31,1688,8MM
1921,2144,1689,Penda's Fen
1326,412,1690,"Black God, White Devil (Deus e o Diabo na Terra do Sol)"
2622,1941,1691,No End in Sight
1165,1489,1692,"Possession of Joel Delaney, The"
92,1034,1693,Trails (Veredas)
1733,1073,1694,Lupin the Third: The Secret of Mamo
2151,2622,1695,See No Evil
1709,1609,1696,Hellion
242,417,1697,Senotaji
1466,860,1698,Raise the Titanic
2185,2372,1699,Grateful Dead
2022,1201,1700,Unborn in the USA: Inside the War on Abortion
715,421,1701,"Farewell, My Lovely"
820,1807,1702,Stanley Kubrick's Boxes
1510,799,1703,The Girl in a Swing
792,1773,1704,"Good Son, The"
2488,1193,1705,Restraint
2103,1635,1706,Fight for Your Right Revisited
2105,1222,1707,Celine and Julie Go Boating (Celine et Julie vont en bateau)
1602,1013,1708,Adaptation
2577,726,1709,Bright Future (Akarui mirai)
1358,2546,1710,Fjorton suger
1638,2792,1711,"Violin, El"
710,640,1712,"Sacrament, The"
2286,2391,1713,Anne of Green Gables
2998,577,1714,It's Always Fair Weather
2570,2648,1715,Upside Down
731,1254,1716,Christmas Story (Joulutarina)
2062,1957,1717,Double Dare
583,955,1718,"Tinker, Tailor, Soldier, Spy"
1684,1474,1719,Nathalie...
1609,1917,1720,Europa (Zentropa)
2668,1645,1721,"Mind Reader, The"
2093,1144,1722,Torrente 5: Operación Eurovegas
1249,1854,1723,Tremors 3: Back to Perfection
1611,854,1724,"Boat, The"
2143,1628,1725,Redline
1284,2104,1726,Cinema Verite
2772,1257,1727,"Perfect Score, The"
2503,1400,1728,"Lonely Guy, The"
1711,818,1729,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go)"
2748,1643,1730,Flying Home
1729,2060,1731,"Blue Light, The (Blaue Licht, Das)"
2062,2361,1732,Rudo y Cursi (Rough and Vulgar)
435,173,1733,Stomp the Yard
2395,1389,1734,U.S. Seals
351,181,1735,Tracker
1951,702,1736,Night and the City
1012,2446,1737,Matthew's Days
2724,1310,1738,"Mortal Instruments: City of Bones, The"
6,2128,1739,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti)
1158,2806,1740,"Cage aux Folles II, La"
450,1552,1741,George of the Jungle
2980,1674,1742,Apollo 13
2596,2099,1743,When Evening Falls on Bucharest or Metabolism
1870,2204,1744,"Incredibles, The"
974,1407,1745,Blackthorn
1173,1399,1746,Finding Neverland
882,817,1747,1066
1400,220,1748,"Medallion, The"
1851,1531,1749,"Company You Keep, The"
343,2493,1750,Natural Selection
1501,2015,1751,ChromeSkull: Laid to Rest 2
51,452,1752,Lucky Break (a.k.a. Paperback Romance)
1842,2659,1753,Belphecor: Curse of the Mummy (Belphégor - Le fantôme du Louvre)
1114,795,1754,"Soldier's Sweetheart, A"
990,2116,1755,Patsy
2540,1432,1756,Action Jackson
2107,2762,1757,Into Great Silence (Die große Stille)
261,1455,1758,Pups
2362,2986,1759,Rudderless
1873,1856,1760,Fate Is the Hunter
1030,1626,1761,Breach
7,292,1762,Maximum Overdrive
973,2196,1763,Hands Over the City (Le mani sulla città)
688,2363,1764,Wrong Turn at Tahoe
2173,1872,1765,Simon & the Oaks
2481,2996,1766,Looking Forward
2570,2063,1767,December 7th
669,2161,1768,Autumn Ball (Sügisball)
2589,1689,1769,"Black God, White Devil (Deus e o Diabo na Terra do Sol)"
1084,138,1770,Captives
1582,532,1771,"Number 23, The"
2258,1690,1772,"Killing Room, The"
258,1247,1773,Will Penny
1915,460,1774,Pushing Tin
1141,852,1775,Teheran 43: Spy Ring (a.k.a. Assassination Attempt) (Tegeran-43)
2244,1939,1776,"Adventures of Buckaroo Banzai Across the 8th Dimension, The"
1350,976,1777,Mongol
2491,2505,1778,Prisoner of the Mountains (Kavkazsky plennik)
959,1398,1779,Shifty
95,2785,1780,"Horseman on the Roof, The (Hussard sur le toit, Le)"
1911,134,1781,Equinox
2940,1094,1782,Addicted
2753,503,1783,Paying the Price: Killing the Children of Iraq
400,2989,1784,Casino Jack and the United States of Money
1579,949,1785,Ca$h
1232,2999,1786,"Pervert's Guide to Cinema, The"
1222,620,1787,Executive Decision
614,1689,1788,Last Orders
678,786,1789,Fantomas Unleashed
2676,2629,1790,Shottas
90,2411,1791,"Bedroom Window, The"
612,339,1792,Speedy
717,2394,1793,To Joy (Till glädje)
2703,496,1794,Pleasures of the Flesh (Etsuraku)
911,1619,1795,New in Town
2464,464,1796,Diggstown
779,247,1797,On My Way (Elle s'en va)
548,537,1798,"Monster Walks, The"
2838,805,1799,Goodbye Solo
922,691,1800,Raja
1588,1171,1801,3 Idiots
1035,1095,1802,Flamingo Road
2084,1553,1803,Concursante
1353,2226,1804,Diving In
2225,2961,1805,Stage Struck
1505,1753,1806,"Razor's Edge, The"
102,441,1807,"War Is Over, The (Guerre est finie, La)"
2437,2583,1808,"Girl on the Train, The"
813,564,1809,"Talking Picture, A (Um Filme Falado)"
152,1647,1810,"Mean Season, The"
1898,2907,1811,"Song of Sparrows, The (Avaze gonjeshk-ha)"
2209,1641,1812,Jackie Brown
1171,1083,1813,Salvador (Puig Antich)
2114,2674,1814,"Nightmare on Elm Street, A"
2416,341,1815,The Russian Novel
2849,1644,1816,Revenge
2122,901,1817,1981
284,2663,1818,Intermezzo
2454,562,1819,Trespass
2879,1980,1820,Hiroshima
922,2025,1821,Violence at Noon (Hakuchu no torima)
2366,2532,1822,"Oranges, The"
2260,879,1823,Prison of the Dead
306,1608,1824,Eva (a.k.a. Eve)
2703,806,1825,"Women on the 6th Floor, The (Les Femmes du 6ème Étage)"
897,1394,1826,Slingshot Hip Hop
2769,911,1827,Kiss of Death
142,1770,1828,"Bridge, The (Die Brücke)"
793,609,1829,Bikini Summer
683,20,1830,Come Back to Me
1711,2673,1831,Highlander: The Search for Vengeance
730,605,1832,Rush
1912,31,1833,Superman/Doomsday 
146,946,1834,Undercover Man
1165,1718,1835,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)"
1611,249,1836,"Pirates of Penzance, The"
615,2936,1837,"Idiot Returns, The (Návrat idiota)"
2187,496,1838,Miranda
849,2355,1839,Weekend (a.k.a. Le Week-end) (Week End)
1047,1661,1840,All Fall Down
1553,2832,1841,The Walking Stick
2528,1904,1842,2081
1783,1797,1843,Lady for a Day
2603,1185,1844,Ragnarok
2109,519,1845,Hiding Out
2678,2088,1846,"Novena, The (La neuvaine)"
1429,1714,1847,"Devil's Tomb, The"
178,2449,1848,Porgy and Bess
2391,1602,1849,Lemora: A Child's Tale of the Supernatural
2933,2428,1850,Snow Beast 
1686,2392,1851,Disraeli
1228,1488,1852,"Last Rites of Joe May, The"
205,2825,1853,Dance of Outlaws (Häätanssi)
107,2617,1854,"Three Brothers, The (Les trois frères)"
288,2087,1855,Birthday Girl
625,2627,1856,Game of Death
960,1070,1857,Love Happy
1449,2521,1858,National Lampoon's Senior Trip
2701,866,1859,"Flying Scotsman, The"
1256,1813,1860,London - The Modern Babylon 
2616,1745,1861,Green Tea (Lü cha)
1568,1509,1862,Johnny English Reborn
716,1255,1863,Nymph
1150,1416,1864,Seventh Heaven
961,2292,1865,Look Back in Anger
2296,485,1866,"Slipping-Down Life, A"
1070,1235,1867,Strangers When We Meet
1677,1562,1868,Cabin Fever 2: Spring Fever
1529,140,1869,"West Point Story, The"
311,23,1870,Taxi 2
2892,1320,1871,Resistance
2418,983,1872,Lemon Tree
218,1257,1873,"Ballad of Ramblin' Jack, The"
1435,1761,1874,Masculin Féminin
422,567,1875,Rise of the Planet of the Apes
1727,261,1876,As If I Didn't Exist (Elina - Som om jag inte fanns)
736,2476,1877,"Reluctant Astronaut, The"
554,2431,1878,Hiding Cot (Piilopirtti)
1890,634,1879,Fled
1351,1575,1880,Rage in Heaven
1487,657,1881,Fatherland
1866,206,1882,"Steal Big, Steal Little"
1535,2063,1883,Beneath Hill 60
2271,431,1884,Top Secret!
1941,2463,1885,Angel
238,1961,1886,Dolls
909,1503,1887,Joe
1556,173,1888,"Nights of Cabiria (Notti di Cabiria, Le)"
1164,1013,1889,Kids in the Hall: Brain Candy
2611,2081,1890,"Brats, The (Les gamins)"
1614,2419,1891,Electile Dysfunction
1162,2489,1892,Hellgate
789,687,1893,Burnt Money (Plata Quemada)
2153,2340,1894,School Daze
1596,958,1895,"Unloved, The"
291,1764,1896,Cookie
2811,1285,1897,Jesus of Nazareth
2324,2161,1898,See the Sea
1144,613,1899,Soul Men
2675,520,1900,"Acadia Acadia?!? (L'acadie, l'Acadie)"
1301,1744,1901,My Bodyguard
1793,913,1902,"Set-Up, The"
2670,2276,1903,"Honest Liar, An"
1622,539,1904,Something to Sing About
2654,1010,1905,"Home and the World, The (Ghare-Baire)"
1969,183,1906,Istanbul
2072,361,1907,Aces High
1488,1665,1908,"Nights of Cabiria (Notti di Cabiria, Le)"
1731,1634,1909,"Pellet (Bola, El)"
2805,1000,1910,"Sea Inside, The (Mar adentro)"
2717,2126,1911,#chicagoGirl: The Social Network Takes on a Dictator
2031,532,1912,"Royal Affair, A (Kongelig affære, En)"
1103,2564,1913,"Hunted, The"
2094,507,1914,A mí las mujeres ni fu ni fa
329,1387,1915,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)
2443,230,1916,Monsieur Lazhar
334,652,1917,Disconnect
1365,1599,1918,Green Light
2096,778,1919,On the Rumba River (On the Rhumba River)
763,1432,1920,Two Weeks in Another Town
646,1005,1921,"Statement, The"
1393,799,1922,2 + 2 (Dos más dos)
971,1737,1923,Apocalypto
2462,1766,1924,"Quarry, The"
1061,2650,1925,Kandahar (Safar e Ghandehar)
2207,1551,1926,Swann in Love (Un amour de Swann)
845,1424,1927,"Flying Leathernecks, The"
1126,863,1928,Crumb
1230,2658,1929,Undercurrent
1332,1489,1930,Three Kingdoms: Resurrection of the Dragon (Saam gwok dzi gin lung se gap)
2594,947,1931,Cold Prey (Fritt Vilt)
2096,1861,1932,"American Tail, An"
1845,1348,1933,Wreck-It Ralph
542,1929,1934,Des fleurs pour Algernon
2985,1972,1935,G. I. Blues
2925,407,1936,Hannibal Rising
2310,2348,1937,Zoot Suit
1542,2181,1938,Jack and the Beanstalk
761,654,1939,Rent-A-Cop
2145,1283,1940,Dressed to Kill
747,2761,1941,Mark Twain
1728,311,1942,Python
2850,2687,1943,Full Body Massage
2559,171,1944,Double Whammy
2849,1927,1945,Just a Little Harmless Sex
2557,1416,1946,Valley of the Dragons
2044,219,1947,Starship Invasions
1959,373,1948,Dinotopia: Quest for the Ruby Sunstone
777,536,1949,Where Is Fred!? (Wo ist Fred?)
2754,1065,1950,"Italian, The (Italianetz)"
2271,1777,1951,Other Girls
335,2448,1952,Castle in the Desert (Charlie Chan in Castle in the Desert)
23,576,1953,Adulthood
1720,2419,1954,Candy
1257,2739,1955,The Baby Maker
95,2084,1956,How to Marry a Millionaire
2632,47,1957,"Beach Boys: An American Family, The"
919,138,1958,Stella Does Tricks
528,857,1959,Carless Love
1707,81,1960,Edward II
2124,179,1961,The Student
2966,2216,1962,Assa
1444,1089,1963,"Scapegoat, The"
1681,211,1964,"Mudlark, The"
2707,18,1965,Jimmy and Judy
1607,417,1966,Easier with Practice
2166,763,1967,Detachment
472,27,1968,Clay Pigeons
2042,2325,1969,Mahjong (Ma jiang)
1629,2148,1970,"Wild Wild West Revisited, The"
2664,176,1971,Let's Be Cops
1901,822,1972,"Independent, The"
2176,2566,1973,Boy on a Dolphin
2625,733,1974,American Wedding (American Pie 3)
3,2860,1975,Slaughter of the Innocents
2217,16,1976,Hi-Life
1031,1288,1977,Quod erat demonstrandum
1543,641,1978,"Earth Trembles, The (Terra trema: Episodio del mare, La)"
1795,738,1979,Jane Austen's Mafia!
2989,2937,1980,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The"
1886,890,1981,"Bridge, The (Brücke, Die)"
525,1026,1982,"Hijack That Went South, The (Kaappari)"
2517,1299,1983,Fate Is the Hunter
1350,2641,1984,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro)
381,2076,1985,Charlie Chan in Reno
716,1363,1986,"Lonely Wife, The (Charulata)"
2376,299,1987,Black Field
860,2220,1988,"Answer Man, The (a.k.a. Arlen Faber)"
2918,1083,1989,Angelus
1939,1977,1990,Birthday Girl
2792,976,1991,Lilies of the Field
1867,200,1992,Sergeant Rutledge
1824,577,1993,Primer
674,129,1994,Lola Versus
1965,2192,1995,Troll 2
1022,1693,1996,"Taming of the Shrew, The"
2369,1604,1997,Mystery of the Wax Museum
1582,659,1998,Black Rock
2673,2323,1999,Kolya (Kolja)
1537,1665,2000,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan)
1050,2242,2001,Young Again
2393,1466,2002,In Bed (En la cama)
1328,187,2003,Planet Hulk
2995,2372,2004,"Family, The"
1589,1247,2005,Merry Christmas Mr. Lawrence
1391,1978,2006,Whale Rider
1400,648,2007,"Curse of Frankenstein, The"
2599,2509,2008,Cowboy
2313,1656,2009,Shrek the Halls
1399,810,2010,Patriot Games
1086,2563,2011,Vessel of Wrath
1301,2917,2012,Children of the Corn V: Fields of Terror
2000,33,2013,Head in the Clouds
2720,1378,2014,God Save the King
19,2244,2015,Who Can Kill a Child? (a.k.a. Island of the Damned) (¿Quién puede matar a un niño?)
2912,2381,2016,Malice in Wonderland
1111,2889,2017,Lady in White (a.k.a. The Mystery of the Lady in White)
218,1692,2018,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat)
1390,1471,2019,Block-Heads
1238,2750,2020,Lolita
2930,2044,2021,Quiet Flows the Don (Tikhiy Don)
1018,2465,2022,"Last Lions, The"
2895,1536,2023,Lenny Bruce: Swear to Tell the Truth
2708,823,2024,"Life is to Whistle (Vida es silbar, La)"
1746,432,2025,"Names of Love, The (Le nom des gens)"
2021,2183,2026,Crimes of the Future
1599,2599,2027,"Ghostmaker, The (Box of Shadows)"
594,2761,2028,Salla: Selling the Silence
2641,2473,2029,"Wankers, The (Les branleuses)"
1114,2291,2030,"Sword and the Sorcerer, The"
2195,186,2031,Lust for Gold (Duhul aurului)
633,1136,2032,Thunderheart
10,1962,2033,Hamlet
926,124,2034,Piccadilly
2296,1697,2035,Barabbas
1164,1158,2036,They Might Be Giants
477,2521,2037,Duplicity
1273,1966,2038,JCVD
2598,2396,2039,Cochochi
2814,2256,2040,Die Hard 2
930,1502,2041,Rocket Gibraltar
1703,655,2042,'Hellboy': The Seeds of Creation
1179,2991,2043,"Browning Version, The"
2032,1226,2044,"Familie, En"
65,74,2045,"Super Cops, The"
1129,311,2046,All is Bright
20,2564,2047,"Furies, The"
2845,2241,2048,"Good bye, Lenin!"
1688,1798,2049,Rancho Deluxe
537,1829,2050,"Liar, The (Valehtelija)"
87,1164,2051,Starsky & Hutch
1408,1372,2052,Moll Flanders
1581,2955,2053,About Face: Supermodels Then and Now
2270,2478,2054,Pornography (Pornografia)
1760,1739,2055,Sandor slash Ida
2136,1490,2056,See No Evil
827,2734,2057,"League of Ordinary Gentlemen, A"
2559,265,2058,Renaissance
2145,2981,2059,What Planet Are You From?
779,1728,2060,He Knows You're Alone (a.k.a. Blood Wedding)
2847,2995,2061,"Knot, The"
1629,85,2062,Electroma
1371,951,2063,Portraits Chinois
2366,563,2064,Hot Lead and Cold Feet
2343,247,2065,Copying Beethoven
2018,1139,2066,"Eversmile, New Jersey"
1034,2318,2067,The Returned
777,2537,2068,Whoregasm
2311,472,2069,Fidel
2316,586,2070,Boats
1812,446,2071,"Brandon Teena Story, The"
1839,1874,2072,"Two Escobars, The"
452,271,2073,"Snails, The (Escargots, Les)"
2142,1505,2074,"Posto, Il"
2769,1550,2075,Enigma
1268,2038,2076,Open Up to Me (Kerron sinulle kaiken)
467,1697,2077,In Old California
1364,1832,2078,Generation P
437,99,2079,Warlock
212,721,2080,Father of the Bride
355,2664,2081,Les modèles de 'Pickpocket'
2192,839,2082,Malcolm X
2219,649,2083,Jönssonligan får guldfeber
876,1706,2084,Wall Street
523,92,2085,Aerial Gunner
128,960,2086,Inside Llewyn Davis
310,1374,2087,Sleepover
1639,1427,2088,Quiet City
2758,96,2089,The Identical
1213,2072,2090,"Hunting of the President, The"
55,236,2091,"Cost of Oil: Voices from the Arctic, The"
2150,1655,2092,"Vanishing, The"
2297,1888,2093,Teen Witch
1929,523,2094,Blood Wedding (Bodas de sangre)
1762,1721,2095,"Glass House, The"
1496,2087,2096,"Leopard, The (Gattopardo, Il)"
1612,2217,2097,Levottomat 3
2972,2647,2098,"As Luck Would Have It (Chispa de la vida, La)"
1508,376,2099,"Unspeakable Act, The"
2585,1205,2100,Fresh Bait (L'appât) 
1146,2187,2101,Mr. Smith Goes to Washington
1448,955,2102,Mail Order Bride
186,2128,2103,"Legend of Lobo, The"
1753,1788,2104,Billy Madison
783,649,2105,"Big Green, The"
711,207,2106,Tortured
204,1607,2107,Santa Claus Conquers the Martians
1294,1798,2108,Long Night's Journey Into Day
2964,1072,2109,Charlie Chan and the Curse of the Dragon Queen
2153,1294,2110,Rounders
371,2434,2111,Grabbers
2097,2397,2112,Sometimes They Come Back... Again
1151,438,2113,Fighter in the Wind
1503,683,2114,10 Mountains 10 Years
1000,740,2115,The Year Without a Santa Claus
1018,2647,2116,Lies (Gojitmal)
2458,436,2117,Randy Rides Alone
2161,199,2118,"Yoo-Hoo, Mrs. Goldberg"
1441,2132,2119,Swindle
2737,558,2120,Capitalism: A Love Story
2130,994,2121,Big Top Pee-Wee
1573,465,2122,Tales from the Crypt
1402,2986,2123,"Resident, The"
1786,2861,2124,"Poll Diaries, The (Poll)"
243,1679,2125,Treasure Island
2216,1393,2126,Empire
639,2977,2127,Doctors' Wives
1394,2490,2128,American Teen
1731,1178,2129,Doctor Dolittle
2027,1900,2130,Street Fighter: The Legend of Chun-Li
